Date,SP500,VIXCLS,DJIA,HY_BOND_IDX
2021-04-27,4207.754,18.075354,34364.188,625.28357
2021-04-28,4212.376,18.065823,34373.348,625.0946
2021-04-29,4216.2915,18.013483,34368.84,624.86914
2021-04-30,4222.5986,18.01039,34385.047,624.6339
2021-05-03,4220.192,18.41498,34343.42,624.26514
2021-05-04,4223.331,18.465242,34360.184,624.32227
2021-05-05,4219.829,18.889503,34347.84,624.278
2021-05-06,4220.6626,18.994034,34376.816,624.582
2021-05-07,4231.6084,18.692774,34486.117,625.2677
2021-05-10,4253.4956,17.85551,34668.367,626.2499
2021-05-11,4254.4443,18.42268,34706.906,626.4469
2021-05-12,4236.9014,19.771997,34613.035,625.69653
2021-05-13,4181.66,22.994122,34246.434,623.148
2021-05-14,4160.341,23.29648,34173.875,621.9647
2021-05-17,4176.05,21.744175,34315.715,622.47375
2021-05-18,4191.5146,20.980675,34400.824,623.2863
2021-05-19,4193.7666,21.091814,34394.0,623.6736
2021-05-20,4186.8975,21.543497,34331.18,623.39124
2021-05-21,4192.5854,21.212679,34371.75,623.90283
2021-05-24,4201.4893,20.768011,34435.387,624.6804
2021-05-25,4221.3896,19.787565,34561.688,625.82837
2021-05-26,4234.461,19.33456,34640.066,627.01184
2021-05-27,4246.257,18.56876,34715.32,627.78815
2021-05-28,4259.1074,17.871468,34792.492,628.40454
2021-06-01,4270.0015,17.439262,34868.91,629.07587
2021-06-02,4270.8276,17.605387,34880.49,629.17255
2021-06-03,4271.556,17.589554,34908.39,629.2446
2021-06-04,4265.0444,17.852488,34877.047,628.7832
2021-06-07,4272.7954,17.359013,34955.953,629.2613
2021-06-08,4279.4463,17.094467,34994.703,629.63605
2021-06-09,4283.4136,17.133902,35016.004,630.311
2021-06-10,4282.028,17.476156,35003.816,631.00006
2021-06-11,4290.875,17.050768,35065.67,632.1767
2021-06-14,4300.819,16.630491,35108.59,633.3881
2021-06-15,4304.367,16.684612,35087.24,634.01135
2021-06-16,4300.815,16.99298,35021.92,634.2667
2021-06-17,4286.786,17.731323,34874.207,633.5828
2021-06-18,4275.821,18.089788,34747.81,633.33636
2021-06-21,4249.62,19.442726,34498.277,633.17395
2021-06-22,4248.8203,19.082273,34457.375,633.5573
2021-06-23,4259.2554,18.36142,34475.36,634.3277
2021-06-24,4270.14,17.776752,34494.566,634.9326
2021-06-25,4286.8877,17.164257,34576.29,635.7043
2021-06-28,4304.1953,16.62654,34678.38,636.0903
2021-06-29,4318.189,16.38547,34757.773,636.7055
2021-06-30,4327.706,16.348839,34809.574,637.0663
2021-07-01,4336.9897,16.212633,34880.008,637.62085
2021-07-02,4348.238,16.020248,34965.25,637.83606
2021-07-06,4363.311,15.722003,35088.355,638.2626
2021-07-07,4371.5234,16.068607,35134.613,639.00946
2021-07-08,4382.8213,16.166594,35212.79,640.08575
2021-07-09,4375.7725,17.341053,35149.555,640.62805
2021-07-12,4386.5103,17.006578,35229.684,641.06366
2021-07-13,4399.372,16.802338,35294.676,641.49756
2021-07-14,4403.3125,17.0969,35303.28,641.09375
2021-07-15,4412.098,16.960882,35366.348,641.2269
2021-07-16,4418.3716,17.058313,35413.113,641.70215
2021-07-19,4411.5557,17.733528,35359.766,641.81165
2021-07-20,4378.651,19.781216,35120.664,641.8592
2021-07-21,4370.3896,19.897413,35093.14,642.30536
2021-07-22,4378.002,19.2601,35150.68,642.84155
2021-07-23,4388.7754,18.746315,35216.664,643.46533
2021-07-26,4409.189,18.172537,35322.656,644.2496
2021-07-27,4427.582,17.940014,35414.863,644.90106
2021-07-28,4433.532,18.481056,35426.066,645.2596
2021-07-29,4441.324,18.522682,35464.613,645.3469
2021-07-30,4452.8667,18.300236,35525.57,645.5122
2021-08-02,4456.4683,18.397335,35540.22,645.61835
2021-08-03,4452.2866,18.88578,35522.348,645.7932
2021-08-04,4460.7773,18.587631,35590.07,646.4637
2021-08-05,4464.043,18.507671,35591.18,646.95776
2021-08-06,4472.2026,18.147734,35631.598,647.27216
2021-08-09,4481.517,17.53964,35685.086,647.0573
2021-08-10,4483.5337,17.441786,35676.547,646.2997
2021-08-11,4483.809,17.379864,35675.086,645.17786
2021-08-12,4490.1855,17.02219,35733.934,644.32056
2021-08-13,4499.875,16.624203,35802.793,643.66614
2021-08-16,4512.0713,16.262215,35896.125,643.71124
2021-08-17,4522.1484,16.205372,35980.934,644.0047
2021-08-18,4517.439,16.919851,35958.996,643.9438
2021-08-19,4488.9414,18.862137,35776.28,642.98285
2021-08-20,4464.9404,20.149784,35633.832,642.2966
2021-08-23,4465.7188,19.767452,35646.15,642.3048
2021-08-24,4482.165,18.90489,35729.574,642.98035
2021-08-25,4499.272,18.354887,35792.895,643.49585
2021-08-26,4516.6597,17.861235,35856.855,643.6275
2021-08-27,4518.1196,18.36672,35817.68,643.31586
2021-08-30,4535.3267,17.698687,35927.47,643.65155
2021-08-31,4553.1978,17.206316,36015.2,644.32294
2021-09-01,4563.7173,17.02852,36057.06,644.6001
2021-09-02,4569.8438,16.817112,36078.203,644.66797
2021-09-03,4574.742,16.7597,36096.957,644.7884
2021-09-07,4578.1816,16.786024,36101.297,644.7017
2021-09-08,4568.7197,17.560297,35998.418,643.9052
2021-09-09,4560.307,17.988686,35920.53,643.3743
2021-09-10,4549.0874,18.566378,35813.246,643.16974
2021-09-13,4525.1963,19.777187,35608.477,642.371
2021-09-14,4517.897,19.819094,35557.227,642.43036
